Date,Open,High,Low,Close,Volume
14-10-2011,10230.48,10380.39,10195.55,10338.51,245217984
17-10-2011,10338.49,10455.62,10197.51,10250.39,208284864
18-10-2011,10250.36,10250.56,10104.46,10178.89,204265680
19-10-2011,10178.73,10284.45,10178.73,10231.83,243929072
20-10-2011,10231.97,10237.13,10067.07,10111.14,263147216
21-10-2011,10111.03,10293.8,10111.03,10265.49,195159568
24-10-2011,10265.45,10472.38,10265.45,10469.09,212685312
25-10-2011,10469.08,10507.16,10344.35,10428.37,213477712
26-10-2011,10428.25,10472.18,10347.14,10422.38,226459376
27-10-2011,10422.26,10775.4,10422.26,10733.34,335053920
28-10-2011,10733.33,10816.69,10686.39,10773.07,227763136
31-10-2011,10773.2,10773.2,10479.74,10479.74,238106368
01-11-2011,10479.84,10479.84,10090.89,10167.6,299949792
02-11-2011,10167.53,10328.9,10126.89,10251.65,301514528
03-11-2011,10251.73,10416.14,10136.86,10406.67,283499808
04-11-2011,10406.65,10448.44,10348.98,10387.8,233111760
07-11-2011,10387.84,10387.84,10193.97,10302.24,204602064
08-11-2011,10302.2,10467.62,10292.12,10419.34,218943184
09-11-2011,10419.34,10494.53,10217.82,10268.87,289841408
10-11-2011,10268.92,10301.62,10099.68,10187.44,258279664
11-11-2011,10187.46,10393.4,10186.93,10389.3,311184096
14-11-2011,10389.35,10470.03,10315.3,10347.76,319272064
15-11-2011,10347.67,10348.17,10195.45,10260.11,261476832
16-11-2011,10260.18,10372.01,10216.04,10275.56,298451680
17-11-2011,10275.62,10276.06,10075.34,10150.28,280140864
18-11-2011,10150.22,10150.22,10010.43,10044.36,241926592
21-11-2011,10044.43,10044.43,9758.46,9767.88,272798080
22-11-2011,9767.84,9870.61,9700.33,9703.13,519939360
23-11-2011,9703.24,9720.54,9550.6,9568.78,435650816
24-11-2011,9568.73,9672.01,9545.42,9601.89,351420544
25-11-2011,9601.92,9697.65,9504.24,9640.29,436862400
28-11-2011,9640.37,9908.53,9640.37,9908.46,425191168
29-11-2011,9908.53,10059.6,9872.06,10031.58,327272064
30-11-2011,10031.73,10315.29,9913.76,10315.29,497502720
01-12-2011,10315.46,10358.37,10203.75,10203.75,358797152
02-12-2011,10203.74,10346.32,10203.74,10307.32,287012960
05-12-2011,10307.21,10420.49,10307.21,10368.26,253988976
06-12-2011,10368.38,10368.38,10273.58,10312.28,234296496
07-12-2011,10312.23,10419.13,10208.88,10280.17,308935488
08-12-2011,10280.15,10357.27,10086.07,10086.07,306129632
09-12-2011,10086.14,10177.43,10022.02,10130.57,272715392
12-12-2011,10130.71,10130.93,9901.15,9901.15,212339008
13-12-2011,9901.14,10037.28,9895.52,9961.04,235088672
14-12-2011,9961.12,9961.12,9718.35,9744.23,309870400
15-12-2011,9744.15,9835.25,9713.1,9827.28,281808640
16-12-2011,9827.23,9892.95,9800.74,9808.15,397683328
19-12-2011,9803.2,9833.17,9717.54,9748.44,200924528
20-12-2011,9748.41,9877.57,9728.97,9868.44,178666832
21-12-2011,9868.37,9974.63,9842.1,9843.04,185685792
22-12-2011,9843.04,9939.69,9842.98,9903.56,150015296
23-12-2011,9903.53,9984.48,9903.53,9984.16,55775988
28-12-2011,9984.2,10067.45,9948,10013.17,117758304
29-12-2011,10013.15,10056.29,9977.47,10056.29,86294880
30-12-2011,10056.19,10105.5,10044.8,10102.9,56671284
03-01-2012,10102.71,10361.95,10102.71,10361.95,243113824
04-01-2012,10361.98,10380.35,10234.71,10273.77,214400176
05-01-2012,10273.78,10284.71,10130.82,10144.64,236632224
06-01-2012,10144.59,10280.7,10144.44,10245.86,194942704
09-01-2012,10245.86,10296.56,10232.28,10251.13,180563200
10-01-2012,10251.07,10386.17,10250.99,10347.72,247644128
11-01-2012,10347.75,10427.43,10337.31,10372.56,217471968
12-01-2012,10372.63,10487.36,10361.33,10466.45,270130400
13-01-2012,10466.34,10519.35,10387.03,10457.71,269749856
16-01-2012,10457.65,10485.73,10403.41,10478.63,151452816
17-01-2012,10478.6,10653.25,10478.6,10592.21,273852000
18-01-2012,10592.22,10678.34,10529.46,10661.08,256937280
19-01-2012,10661.05,10835.15,10661.05,10808.3,328683744
20-01-2012,10808.28,10845.65,10797.17,10825.93,256732624
23-01-2012,10825.9,10892.57,10821.52,10867.56,267043552
24-01-2012,10867.62,10867.62,10692.86,10736.93,250310400
25-01-2012,10736.93,10827.91,10694.32,10748.39,200830128
26-01-2012,10748.29,10957.83,10748.29,10908.82,244304928
27-01-2012,10908.83,10936.68,10824.35,10854.72,207750544
30-01-2012,10854.75,10854.75,10678.13,10694.17,214845824
31-01-2012,10694.09,10824.69,10694.09,10769.35,290844960
01-02-2012,10769.42,11024.61,10769.42,11021.02,299446816
02-02-2012,11021.04,11100.61,10999.78,11086.51,336296704
03-02-2012,11086.51,11238.41,11063.38,11235.15,339794208
06-02-2012,11235.15,11239.73,11147.38,11237.74,217074480
07-02-2012,11237.77,11265.53,11120.24,11193.7,260639088
08-02-2012,11193.67,11219.47,11150.21,11161.88,286125088
09-02-2012,11161.86,11247.85,11161.86,11234.57,294824800
10-02-2012,11234.66,11234.78,11121.14,11167.61,246698768
13-02-2012,11167.58,11296.17,11167.58,11275.6,284061152
14-02-2012,11275.69,11326.9,11225.43,11245.69,239190496
15-02-2012,11245.63,11351.53,11244.84,11288.92,267586832
16-02-2012,11288.91,11288.91,11139.26,11203.43,245401648
17-02-2012,11203.37,11325.85,11203.37,11312.21,270991680
20-02-2012,11312.15,11443.37,11311.49,11420.21,263995424
21-02-2012,11420.21,11430.27,11346.67,11379.54,255875424
22-02-2012,11379.53,11464.77,11378.96,11449.23,310084320
23-02-2012,11449.24,11541.14,11449.12,11505.74,314741728
24-02-2012,11505.73,11555.08,11505.73,11526.98,496615104
27-02-2012,11526.96,11527.7,11395.54,11472.07,212507712
28-02-2012,11472.04,11559.25,11471.87,11529.15,274714048
29-02-2012,11529.09,11535.74,11429.14,11449.52,290608416
01-03-2012,11449.54,11555.81,11443.19,11535.36,302644960
02-03-2012,11535.4,11548.34,11504.45,11538.43,351670880
05-03-2012,11538.51,11538.51,11396.3,11414.1,261409888
06-03-2012,11414.12,11414.12,11106.49,11144.1,375804448
07-03-2012,11144.11,11299.35,11134.92,11287.14,280437504
08-03-2012,11287.1,11476.55,11287.1,11458.36,297311776
09-03-2012,11458.38,11551.51,11458.07,11527.96,293656576
12-03-2012,11527.95,11566.49,11494.3,11563.9,216188032
13-03-2012,11563.87,11750.07,11563.87,11750.07,297263232
14-03-2012,11750.12,11858.54,11749.31,11750.29,340980768
15-03-2012,11750.33,11779.81,11666.08,11699.28,333479104
16-03-2012,11699.24,11799.52,11697.39,11792.92,621217088
19-03-2012,11792.88,11807.87,11746.79,11785.49,308619328
20-03-2012,11785.54,11785.54,11603,11633.24,377890656
21-03-2012,11633.22,11717.03,11621.47,11656.75,329720512
22-03-2012,11656.7,11656.7,11518.77,11551.7,308619456
23-03-2012,11551.64,11618.17,11469.56,11566.67,317034560
26-03-2012,11566.66,11738.58,11566.56,11734.73,287064000
27-03-2012,11734.7,11800.09,11694.82,11710.7,331178976
28-03-2012,11710.75,11719.11,11579.84,11589.71,408550528
29-03-2012,11589.6,11592.32,11405.63,11430.98,322354464
30-03-2012,11430.83,11550.19,11430.83,11538.88,313821920
02-04-2012,11538.83,11655.06,11496.87,11655.06,316641408
03-04-2012,11655.04,11692.46,11634.29,11638.77,286811328
04-04-2012,11638.85,11638.88,11325.19,11352.45,359482304
05-04-2012,11352.42,11433.44,11278.93,11380.56,287231936
10-04-2012,11380.47,11380.47,11136.16,11136.16,295172000
11-04-2012,11136.01,11246.2,11098.46,11234,301600192
12-04-2012,11233.96,11435.84,11224.52,11414.53,316970112
13-04-2012,11414.52,11436.51,11295.39,11311.05,265729840
16-04-2012,11311.07,11330.98,11230.12,11255.4,273989600
17-04-2012,11255.39,11446.7,11227.57,11426.29,282697152
18-04-2012,11426.3,11459.09,11361.11,11431.99,272847968
19-04-2012,11431.95,11494.22,11382.8,11423,422574112
20-04-2012,11423,11452.9,11379.47,11444.85,306172640
23-04-2012,11444.86,11444.86,11129.9,11181.62,563130752
24-04-2012,11181.56,11276.96,11181.56,11272.23,296243712
25-04-2012,11272.24,11386.6,11272.24,11334.45,340468320
26-04-2012,11334.37,11400.28,11280.44,11361.38,272298016
27-04-2012,11361.37,11487.77,11289.78,11479.74,278765344
30-04-2012,11479.65,11506.5,11405.23,11417.59,258217024
01-05-2012,11417.62,11509.58,11394.42,11503.86,159937232
02-05-2012,11503.84,11532.79,11425.37,11475.89,376988224
03-05-2012,11475.91,11509.65,11452.84,11483.31,265082048
04-05-2012,11483.32,11483.32,11136.34,11156.22,358589664
08-05-2012,11156.17,11188.3,10869.39,10872.5,377699744
09-05-2012,10872.49,10924.28,10694.04,10788.16,365906272
10-05-2012,10788.12,10955.38,10788.12,10943.4,323225248
11-05-2012,10943.47,11019.48,10894.57,11016.41,247341088
14-05-2012,11016.4,11016.4,10755.23,10813.6,249150352
15-05-2012,10813.62,10905.97,10704.95,10722.49,293737472
16-05-2012,10722.55,10736.25,10493.08,10675.3,345979456
17-05-2012,10675.33,10759.15,10587.73,10592.94,278176128
18-05-2012,10593.01,10593.76,10428.63,10431.9,281312256
21-05-2012,10431.93,10494.96,10402.42,10435.51,250772112
22-05-2012,10435.48,10600.03,10435.48,10579.52,313473888
23-05-2012,10579.53,10579.53,10373.49,10375.72,265934096
24-05-2012,10375.74,10491.09,10369.12,10472.48,283338496
25-05-2012,10472.54,10552.01,10369.49,10417.52,286033312
28-05-2012,10417.47,10554.5,10417.47,10515.28,175827952
29-05-2012,10515.26,10674.09,10515.26,10657.87,253498512
30-05-2012,10657.94,10657.94,10486.25,10494.82,283867488
31-05-2012,10494.91,10641.71,10494.91,10558.22,481879360
01-06-2012,10558.24,10577.46,10299.34,10346.71,303963488
06-06-2012,10346.6,10583.76,10346.6,10583.76,334058816
07-06-2012,10583.8,10769.34,10580.89,10745.12,318278528
08-06-2012,10745.28,10745.28,10591.89,10698.95,320476576
11-06-2012,10698.78,10885.7,10648.47,10658.24,258428432
12-06-2012,10658.29,10671.54,10504.09,10561.16,261470544
13-06-2012,10561.22,10640.99,10469.12,10538.59,262424208
14-06-2012,10538.75,10586.09,10474.95,10574.63,281079616
15-06-2012,10574.63,10729.65,10574.63,10729.65,631701632
18-06-2012,10729.61,10831.11,10663.68,10721.44,453386336
19-06-2012,10721.4,10884.94,10721.18,10870.93,404914368
20-06-2012,10870.92,11022.81,10828.18,11022.81,415423584
21-06-2012,11022.92,11022.92,10903.79,10944.66,343316384
22-06-2012,10944.7,10944.7,10807.99,10823.86,233883488
25-06-2012,10823.82,10824.04,10671.42,10671.42,240121344
26-06-2012,10671.38,10717.93,10650.49,10665.37,252747312
27-06-2012,10665.32,10755.6,10635.32,10751.98,245275456
28-06-2012,10751.9,10777.34,10624.61,10688.29,267076864
29-06-2012,10688.1,10962.36,10688.1,10932.13,279531840
02-07-2012,10932.14,11093.47,10932.14,11093.47,269094080
03-07-2012,11093.42,11189.81,11089.95,11189.81,263813184
04-07-2012,11189.83,11199.36,11113.35,11161.21,210657952
05-07-2012,11161.18,11201.96,11080.22,11130.87,249914752
06-07-2012,11130.86,11131.84,11049.13,11070.64,220979968
09-07-2012,11070.61,11071.02,10967.28,10983.34,265984640
10-07-2012,10983.35,11092.58,10979.88,11065.49,274935968
11-07-2012,11065.43,11065.86,10936.86,10967.78,231170672
12-07-2012,10967.87,10998.43,10888.08,10924.05,413743104
13-07-2012,10924.03,11050.71,10923.62,11043.83,278872864
16-07-2012,11043.81,11104.44,11016.27,11075.26,206251744
17-07-2012,11075.25,11131.72,11007.1,11019.23,299299584
18-07-2012,11019.12,11091.02,11017.73,11085.68,239789520
19-07-2012,11085.64,11245.07,11085.63,11242.5,259104768
20-07-2012,11242.52,11253.87,11142.58,11168.85,262474592
23-07-2012,11168.93,11168.93,10880.84,10896.91,228011104
24-07-2012,10896.91,10957.28,10878.05,10885.94,256404624
25-07-2012,10885.98,10922.09,10840.78,10873.42,263695952
26-07-2012,10873.4,11040.64,10850.43,11039.52,232169536
27-07-2012,11039.51,11190.26,11039.51,11179.01,218217536
30-07-2012,11179.01,11250.75,11171.91,11238.91,191603696
31-07-2012,11238.88,11260.94,11136.69,11136.69,203993968
01-08-2012,11136.7,11198.17,11136.7,11186.19,203323280
02-08-2012,11186.23,11229.05,11076.61,11076.61,228096736
03-08-2012,11076.59,11314.81,11076.59,11301.14,192792944
06-08-2012,11301.17,11448.6,11301.15,11426.4,180925280
07-08-2012,11426.49,11460.94,11371.61,11460.94,188283904
08-08-2012,11461.03,11461.03,11377.02,11436.44,176653680
09-08-2012,11436.43,11466.22,11421.04,11464.03,184832784
10-08-2012,11464.05,11470.75,11411.09,11470.75,155580416
13-08-2012,11470.78,11471.6,11411.18,11436.81,147881136
14-08-2012,11436.83,11504.3,11436.49,11504.3,180032656
15-08-2012,11504.32,11512.43,11466.45,11498.12,167530400
16-08-2012,11498.19,11520.74,11478.08,11502.29,
17-08-2012,11502.32,11618.1,11502.32,11618.1,204386832
20-08-2012,11618.09,11655.28,11555.52,11563.27,162213840
21-08-2012,11563.23,11645.8,11563.23,11639.47,187746752
22-08-2012,11639.48,11639.57,11480.57,11494.35,188717808
23-08-2012,11494.19,11538.25,11459.85,11466.54,166551008
24-08-2012,11466.56,11475.77,11398.53,11449.06,145070480
28-08-2012,11449.13,11451.63,11364.41,11375.24,177422048
29-08-2012,11375.26,11408.58,11339.72,11387.69,154302976
30-08-2012,11387.69,11387.92,11305.62,11325.91,177292992
31-08-2012,11325.95,11444.37,11325.92,11410.19,204071520
03-09-2012,11410.22,11508.37,11388.48,11503.13,157988768
04-09-2012,11503.13,11522.5,11407.37,11428.84,223811136
05-09-2012,11428.88,11452.73,11383.53,11446.07,248672480
06-09-2012,11446.1,11681.13,11446.09,11676.44,256176832
07-09-2012,11676.43,11810.86,11676.22,11808.01,251269952
10-09-2012,11808.04,11854.11,11792.82,11841.5,207074032
11-09-2012,11841.48,11841.49,11729.68,11780.42,196328384
12-09-2012,11780.39,11833.46,11751.48,11811.05,283886976
13-09-2012,11811.05,11846.64,11797.62,11846.53,219551136
14-09-2012,11846.44,12162.66,11846.36,12116.12,341128064
17-09-2012,12116.16,12116.51,12064.68,12080.88,240573328
18-09-2012,12080.89,12080.89,11928.27,11933.7,254373312
19-09-2012,11933.7,11990.4,11933.59,11974.19,228058640
20-09-2012,11974.24,11974.24,11882.3,11928.98,211963312
21-09-2012,11928.91,12007.73,11928.91,11950.03,472528800
24-09-2012,11950.05,11950.68,11861.73,11903.11,173824752
25-09-2012,11903.03,11941.69,11894.68,11931.43,213478304
26-09-2012,11931.53,11931.53,11721.21,11737.88,218678560
27-09-2012,11737.81,11782.44,11723.38,11754.4,177949664
28-09-2012,11754.32,11804.16,11730.29,11734.1,221343984
01-10-2012,11734.08,11892.65,11723.78,11867.48,201573168
02-10-2012,11867.49,11928.9,11821.82,11894.41,231553200
03-10-2012,11894.49,11913.97,11840.28,11872.73,214450688
04-10-2012,11872.67,11965.32,11867.28,11954.42,237329936
05-10-2012,11954.39,12074.55,11949.39,12061.35,243290752
08-10-2012,12061.49,12061.49,11931.38,11974.63,195359024
09-10-2012,11974.61,11995.57,11904.73,11911.76,194313056
10-10-2012,11911.74,11912.61,11828.32,11828.32,215902864
11-10-2012,11828.32,11921.1,11807.3,11898.39,248730928
12-10-2012,11898.39,11908.34,11838.26,11838.26,195947504
15-10-2012,11838.34,11884.16,11824.37,11855.67,193567216
16-10-2012,11855.62,11987.68,11855.62,11985.3,246983776
17-10-2012,11985.25,12045.88,11971.32,12045.88,242620944
18-10-2012,12045.92,12079.53,12024.61,12071.25,275862816
19-10-2012,12071.41,12106.44,12046.83,12074.3,226291920
22-10-2012,12074.26,12078.65,12024.81,12040.01,183393584
23-10-2012,12040.01,12046.3,11879.65,11891.11,199692752
24-10-2012,11891.02,11912.58,11836.01,11862.66,247210832
25-10-2012,11862.59,12000.34,11857.87,11972.15,234127168
26-10-2012,11972.14,11972.24,11862.43,11925.93,192322448
29-10-2012,11925.97,11931.6,11842.43,11913.68,161652304
30-10-2012,11920.61,11964.18,11915.81,11954.25,158836016
31-10-2012,11954.23,12009.52,11931.19,11934.95,223589536
01-11-2012,11934.9,12093.23,11932.37,12091.83,302951392
02-11-2012,12091.87,12164.04,12082.21,12120.83,304473696
05-11-2012,12120.85,12120.85,11996.83,12030.46,198152768
06-11-2012,12030.44,12081.55,12027.45,12081.55,198110080
07-11-2012,12081.49,12139.11,11958.66,11961.32,265874912
08-11-2012,11961.31,12005.6,11895.66,11895.66,249060784
09-11-2012,11895.65,11911.12,11800.17,11842.42,243270960
12-11-2012,11842.44,11862.14,11803.3,11803.3,207162752
13-11-2012,11803.28,11803.28,11723.41,11797.22,205814272
14-11-2012,11797.23,11805.82,11718.65,11718.65,241549888
15-11-2012,11718.65,11718.65,11655.06,11683.5,244207232
16-11-2012,11683.46,11706.21,11576.98,11576.98,228910752
19-11-2012,11576.89,11744.79,11576.89,11744.79,201026272
20-11-2012,11744.78,11828.77,11722.53,11820.83,191767584
21-11-2012,11820.83,11821.18,11755.63,11783.32,175692528
22-11-2012,11783.29,11861.74,11783.29,11861.74,171853088
23-11-2012,11861.7,11888.93,11846.9,11888.93,163881728
26-11-2012,11888.94,11888.94,11831.49,11843.6,187161632
27-11-2012,11843.55,11890.93,11838.53,11867.18,197311264
28-11-2012,11867.19,11890.61,11794.58,11890.61,207130304
29-11-2012,11890.59,12027.9,11890.59,12026.57,325540512
30-11-2012,12026.54,12074.53,12026.54,12034.22,417148448
03-12-2012,12034.22,12087.25,12011.14,12027.44,180291136
04-12-2012,12027.43,12060.33,12018.89,12053.26,193939456
05-12-2012,12053.25,12125.83,12053.2,12103.11,198756048
06-12-2012,12103.13,12188.24,12100.83,12149.23,202467360
07-12-2012,12149.26,12187.56,12117.24,12187.56,191927488
10-12-2012,12187.57,12187.77,12132.21,12178.15,179518688
11-12-2012,12178.14,12211.18,12173.48,12190.58,180167504
12-12-2012,12190.6,12228.31,12185.28,12224.31,181144208
13-12-2012,12224.32,12232.25,12186.14,12211.57,315975072
14-12-2012,12211.57,12256.79,12210.31,12244.24,249217232
17-12-2012,12244.16,12266.22,12195.84,12218.58,195322608
18-12-2012,12218.56,12298.26,12218.56,12293.25,237201856
19-12-2012,12293.24,12409.42,12293.24,12402.41,240398544
20-12-2012,12402.43,12425.16,12381.7,12422.77,217115648
21-12-2012,12422.78,12422.78,12289.32,12362.38,318567648
24-12-2012,12362.38,12403.28,12358.06,12395.8,51749392
27-12-2012,12395.86,12441.28,12377.74,12397.68,104066584
28-12-2012,12397.68,12417.21,12345.53,12359.73,93282848
31-12-2012,12359.7,12374.97,12318.41,12374.97,45613200
02-01-2013,12374.74,12634.51,12374.74,12611.85,210491040
03-01-2013,12611.88,12670.88,12597.92,12651.25,208181424
04-01-2013,12651.39,12694.92,12612.26,12694.9,173041216
07-01-2013,12694.89,12721.99,12661.19,12721.99,192611984
08-01-2013,12721.98,12722.43,12632.69,12635.01,256811296
09-01-2013,12635.01,12710.43,12634.82,12709.06,253085040
10-01-2013,12709.04,12774.73,12705.61,12730.78,270105920
11-01-2013,12730.73,12809.21,12730.73,12797.83,256671120
14-01-2013,12797.83,12864.72,12748.09,12759.14,240918272
15-01-2013,12759.11,12801.03,12747.03,12774.79,240639552
16-01-2013,12774.89,12774.89,12702.99,12763.64,236137984
17-01-2013,12763.66,12847.61,12752.04,12847.61,300410944
18-01-2013,12847.6,12951.54,12847.6,12946.12,243267328
21-01-2013,12946.11,12994.94,12916.12,12994.94,179911536
22-01-2013,12994.93,12995.37,12922.12,12958.14,198176032
23-01-2013,12958.21,12962.89,12882.79,12934.4,256208608
24-01-2013,12934.42,13066.44,12932.76,13066.44,287917056
25-01-2013,13066.44,13136.1,13054.32,13136.1,269767584
28-01-2013,13136.24,13159.77,13113.05,13132.49,229881552
29-01-2013,13132.44,13148.73,13056.71,13107.56,221211360
30-01-2013,13107.53,13128.77,13015.57,13046.54,235504496
31-01-2013,13047.57,13050.52,12984.12,13030.49,280870592
01-02-2013,13030.46,13275.79,13030.46,13275.76,277959680
04-02-2013,13275.79,13295.49,13173.91,13177.02,232751024
05-02-2013,13177,13256.18,13147.41,13242.77,223258336
06-02-2013,13242.78,13392.72,13242.78,13341.6,272713856
07-02-2013,13341.58,13375.33,13282.64,13300.65,239038848
08-02-2013,13300.6,13375.71,13300.6,13375.25,233566800
11-02-2013,13375.34,13397.14,13341.74,13373.63,213871248
12-02-2013,13373.65,13476.01,13339.97,13476.01,192659072
13-02-2013,13476,13622.74,13442.64,13602.99,231004096
14-02-2013,13603.05,13603.54,13461.21,13500.47,214000832
15-02-2013,13500.43,13563.74,13453.81,13558.35,178928720
18-02-2013,13558.42,13567.3,13481.74,13498.99,222228432
19-02-2013,13498.97,13668.82,13498.97,13654.95,187821744
20-02-2013,13654.96,13777.67,13652.22,13739.94,214231168
21-02-2013,13740.11,13740.11,13492.01,13554.71,213946112
22-02-2013,13554.69,13704.39,13554.68,13668.86,189615984
25-02-2013,13669.12,13744.13,13618.29,13685.7,199415200
26-02-2013,13685.5,13685.5,13448.78,13536.04,236561872
27-02-2013,13536.11,13625.49,13524.94,13625.49,211997968
28-02-2013,13625.42,13715.51,13623.72,13704.02,290262880
01-03-2013,13704.03,13773.72,13676.95,13750.55,242888064
04-03-2013,13750.53,13750.53,13640.94,13674.53,286029056
05-03-2013,13674.44,13875.02,13674.44,13861.28,267592512
06-03-2013,13861.26,13946.56,13859.48,13923.27,243378816
07-03-2013,13923.4,13964.01,13904.9,13953.35,232779632
08-03-2013,13953.46,14044.88,13952.53,14018.79,206689152
11-03-2013,14018.79,14023.29,13972.49,14012.74,226380528
12-03-2013,14012.75,14065.53,14007.38,14019.97,262869104
13-03-2013,14019.81,14040.97,13937.7,13971.65,261558096
14-03-2013,13971.61,14084,13971.24,14084,292423520
15-03-2013,14083.86,14172.73,14083.63,14105.55,492980096
18-03-2013,14105.58,14105.6,13932.58,14089.75,252954768
19-03-2013,14089.77,14114.48,14011.97,14035.92,255335264
20-03-2013,14035.95,14085.73,13991.45,14030.68,328019776
21-03-2013,14030.68,14045.46,13915.47,13980.82,283373472
22-03-2013,13980.78,14021.22,13899.11,13957.61,257414016
25-03-2013,13957.63,14120.34,13955.98,13961.33,280392000
26-03-2013,13961.32,14030.76,13932.34,13988.14,269551168
27-03-2013,13988.13,14018.8,13809.45,13862.36,275619040
28-03-2013,13862.28,13948.55,13861.03,13923.04,267233808
02-04-2013,13922.95,14074.38,13922.89,14056.96,254760640
03-04-2013,14056.98,14057.87,13947.15,13960.2,257692928
04-04-2013,13960.32,13989.9,13737.42,13755.55,289888192
05-04-2013,13755.53,13819.85,13450.23,13480.21,314598656
08-04-2013,13480.2,13615.8,13480.05,13523.71,243311152
09-04-2013,13523.72,13607.81,13506.39,13598.3,274177568
10-04-2013,13598.29,13810.05,13592.38,13794.28,312383904
11-04-2013,13794.27,13985.45,13785.84,13968.08,291116512
12-04-2013,13968.11,13968.91,13868.56,13906.8,255693120
15-04-2013,13906.89,13907.59,13672.14,13741.61,278807104
16-04-2013,13741.63,13742.33,13596.28,13659.57,260994688
17-04-2013,13659.52,13724.27,13505.49,13531.17,248900288
18-04-2013,13531.16,13624.31,13502.11,13553.04,247795600
19-04-2013,13552.97,13616.96,13550.51,13616.72,252290688
22-04-2013,13616.8,13706.7,13566.67,13591.49,210100800
23-04-2013,13591.46,13817.46,13591.46,13817.46,249345440
24-04-2013,13817.48,13902.49,13788.28,13895.1,268135936
25-04-2013,13895.01,14024.04,13895.01,14006.13,267637744
26-04-2013,14006.12,14006.12,13907.94,13974.98,204518976
29-04-2013,13974.91,14053.16,13960.2,13992.8,221072416
30-04-2013,13992.83,14071.97,13889.62,13949.87,303282368
01-05-2013,13949.93,14029.35,13947.54,14029.35,165887792
02-05-2013,14029.38,14029.38,13829.68,13930.23,264641392
03-05-2013,13930.16,14142.95,13930.16,14106.23,287787904
07-05-2013,14106.29,14167.66,14079.68,14101.42,272783424
08-05-2013,14101.38,14195.31,14101.29,14193.28,238916352
09-05-2013,14193.35,14281.62,14176.02,14281.62,248856832
10-05-2013,14281.74,14341.96,14258.79,14315.66,266063616
13-05-2013,14315.58,14334.98,14243.92,14299.9,194656352
14-05-2013,14299.89,14377.69,14293.26,14377.69,235091088
15-05-2013,14377.76,14476.8,14367.84,14476.01,248526416
16-05-2013,14475.99,14571.95,14474.04,14566.54,344344768
17-05-2013,14566.66,14696.3,14563.33,14693.06,304528672
20-05-2013,14693.04,14730.8,14680.71,14720.92,222891824
21-05-2013,14720.89,14805.45,14709.96,14805.45,253550448
22-05-2013,14805.48,14871.79,14745.72,14824.14,284087616
23-05-2013,14824.16,14824.16,14436.01,14507.72,308628608
24-05-2013,14507.73,14574.99,14376.58,14393.01,244740848
28-05-2013,14393.07,14644.3,14392.88,14622.4,216624592
29-05-2013,14622.4,14622.4,14373.8,14389.56,240781328
30-05-2013,14389.49,14442.83,14357.21,14442.74,197145248
31-05-2013,14442.7,14453.39,14293.18,14350.92,398138912
03-06-2013,14350.76,14350.76,14201.05,14233.61,196353664
04-06-2013,14233.68,14350.86,14233.68,14259.4,200156192
05-06-2013,14259.37,14259.37,13983.34,13996.88,323756608
06-06-2013,13996.78,14039.57,13840.18,13840.18,231627856
07-06-2013,13840.09,14028.85,13839.77,14005.01,247873904
10-06-2013,14005.06,14059.73,13988.62,14025.19,203511808
11-06-2013,14025.18,14025.18,13735.13,13806.1,305472544
12-06-2013,13805.95,13859.6,13749.02,13764.53,245207664
13-06-2013,13764.58,13764.58,13543.31,13677.87,265041936
14-06-2013,13677.92,13862.74,13677.92,13822.44,235534400
17-06-2013,13822.42,13943.77,13821.83,13907.35,207157360
18-06-2013,13907.41,14019.63,13891.51,13994.39,239142192
19-06-2013,13994.33,14010.36,13898.7,14010.36,260823616
20-06-2013,14010.74,14010.74,13646.06,13667.38,312452352
21-06-2013,13667.29,13828.71,13544.94,13544.94,465313504
24-06-2013,13544.98,13547.77,13260.91,13272.23,329715904
25-06-2013,13272.12,13473.18,13272.12,13458.57,251897664
26-06-2013,13458.55,13656.28,13458.54,13609.07,291441920
27-06-2013,13609.08,13821.9,13577.53,13802.55,265997488
28-06-2013,13802.52,13861.58,13708.41,13798.22,266875328
01-07-2013,13798.19,14034.48,13798.19,14030.67,232242528
02-07-2013,14030.69,14066.1,13941.75,14009.94,254079040
03-07-2013,14009.99,14009.99,13802.8,13967.46,229462832
04-07-2013,13967.48,14319.03,13967.48,14319.03,255839088
05-07-2013,14319.09,14454,14235.23,14266.42,257693232
08-07-2013,14266.45,14522.61,14266.05,14473.22,238034112
09-07-2013,14473.16,14639.02,14473.16,14620.58,284874304
10-07-2013,14620.49,14620.89,14406.76,14531.23,244870784
11-07-2013,14530.98,14712.93,14530.98,14640.95,262457184
12-07-2013,14640.94,14716.73,14640.47,14699.38,241271824
15-07-2013,14699.44,14805.76,14699.02,14761.99,206836496
16-07-2013,14761.95,14782.83,14672.97,14682.24,235793168
17-07-2013,14682.3,14726.9,14594.81,14724.28,281494464
18-07-2013,14724.31,14826.91,14712.81,14819.8,214850256
19-07-2013,14819.75,14844.81,14746.04,14814.9,188287152
22-07-2013,14814.86,14863.6,14788.99,14849.57,185943040
23-07-2013,14849.57,14897.98,14822.21,14822.21,205056800
24-07-2013,14822.19,14886.5,14789.24,14835.13,210468080
25-07-2013,14835.15,14838.76,14699.22,14767.89,184347248
26-07-2013,14767.81,14828.14,14701.51,14725.57,164626496
29-07-2013,14725.55,14802.69,14697.89,14737.4,164841872
